label,x,y,width,height,filename,resX,resY
Large Dim Peak,261,33,36,29,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_28_2_Z.jpg,514,514
Large Bright Peak,348,21,37,33,WSe2-SL445_211118_-1.4V_100x100_Z_030.jpg,512,512
Small Bright Trough,627,0,31,26,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,766,484,30,38,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,742,926,30,32,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,674,134,30,30,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,29,709,37,29,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,160,518,37,33,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,891,271,37,41,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,852,306,37,38,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,576,284,37,41,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,590,50,37,32,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,310,739,37,33,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,407,65,37,35,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,781,650,37,37,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Large Bright Peak,762,1256,37,37,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Large Bright Peak,791,1277,37,32,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,664,1722,37,37,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,545,193,37,37,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,119,228,37,40,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,146,241,37,36,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,893,250,37,40,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,904,27,37,40,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,682,745,37,64,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,888,886,37,58,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,113,369,37,42,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,596,522,37,49,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,879,163,37,31,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,421,220,37,29,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,863,10,37,33,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Dim Trough,64,73,37,36,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,801,111,37,31,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,813,78,37,29,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,279,265,37,44,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,430,381,37,31,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,586,833,37,143,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,454,297,37,40,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Bright Trough,539,54,37,35,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Large Bright Peak,325,0,37,12,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_8_Z.jpg,514,514
Large Dim Peak,140,402,37,29,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_28_1_Z.jpg,514,514
Small Bright Trough,728,701,38,37,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,556,390,38,38,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,1415,1208,38,34,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,1657,1892,38,28,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,1290,1712,38,28,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,173,616,38,42,WSe2-SL445_211118_-1.4V_50x50_Z_009.jpg,1024,1024
Small Bright Trough,524,500,38,45,WSe2-SL445_211118_-1.4V_50x50_Z_009.jpg,1024,1024
Small Bright Trough,723,274,38,44,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,678,340,38,35,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,708,419,38,29,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,133,411,38,35,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,986,241,38,42,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,221,0,38,33,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,526,17,38,46,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,593,472,38,37,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,223,120,38,38,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,4,204,38,40,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,760,364,38,40,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Bright Trough,887,92,38,42,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Bright Trough,4,116,38,36,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Bright Trough,586,84,38,33,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,602,399,38,40,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,449,367,38,28,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Dim Trough,205,475,17,17,WSe2_1 to 5 ratio_SL333_No Wool_201108_1V_500x500_4_4_Z.jpg,514,514
Small Bright Trough,124,909,38,108,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,348,449,38,35,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Bright Trough,986,497,38,68,WSe2-SL445_211119_-1.4V_50x50_Z_075.jpg,1024,1024
Large Bright Peak,218,306,38,25,WSe2_SL358_201202_1V_500x500_53_6_Z.jpg,514,514
Large Bright Peak,284,291,38,24,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_8_Z.jpg,514,514
Large Bright Peak,34,130,38,27,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_5_Z.jpg,514,514
Large Bright Peak,235,274,38,27,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_3_Z.jpg,514,514
Large Bright Trough,669,360,38,38,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_39_1_Z.jpg,1026,1026
Large Bright Trough,321,374,38,27,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_39_1_Z.jpg,1026,1026
Large Dim Peak,561,155,38,31,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_39_1_Z.jpg,1026,1026
Small Dim Trough,189,434,17,16,WSe2_1 to 5 ratio_SL333_No Wool_201108_1V_500x500_4_4_Z.jpg,514,514
Large Dim Peak,232,191,38,29,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_28_2_Z.jpg,514,514
Small Bright Trough,826,161,30,26,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,10,50,29,29,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,107,839,28,46,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Large Bright Peak,755,1370,39,33,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,269,1585,39,35,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,480,1474,39,30,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,954,1898,39,32,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,1376,1078,39,28,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,1656,715,39,41,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,1622,820,39,30,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,1790,762,39,41,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,79,185,39,38,WSe2-SL445_211118_-1.4V_30x30_Z_017.jpg,512,512
Large Bright Peak,475,308,39,24,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_8_Z.jpg,514,514
Large Bright Peak,203,331,39,22,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_8_Z.jpg,514,514
Large Bright Peak,6,251,39,22,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_6_Z.jpg,514,514
Large Bright Peak,314,251,39,23,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_4_Z.jpg,514,514
Large Bright Peak,209,482,39,23,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_3_Z.jpg,514,514
Large Bright Peak,259,222,39,22,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_1_Z.jpg,514,514
Large Bright Peak,17,152,40,42,WSe2-SL445_211118_-1.4V_100x100_Z_030.jpg,512,512
Small Dim Trough,582,38,28,32,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,922,818,28,29,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,22,892,40,22,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,535,207,40,46,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,824,95,40,50,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,539,625,40,36,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,310,1644,40,46,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,211,70,40,36,WSe2-SL445_211118_-1.4V_30x30_Z_017.jpg,512,512
Small Bright Trough,123,318,40,36,WSe2-SL445_211118_-1.4V_30x30_Z_017.jpg,512,512
Small Dim Peak,470,41,40,35,WSe2-SL445_211118_-1.4V_30x30_Z_017.jpg,512,512
Small Bright Trough,24,40,40,38,WSe2-SL445_211118_-1.4V_30x30_Z_018.jpg,512,512
Small Bright Trough,749,314,40,42,WSe2-SL445_211118_-1.4V_50x50_Z_009.jpg,1024,1024
Small Bright Trough,721,846,40,59,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,982,910,40,50,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,705,521,40,52,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,131,620,40,79,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,640,836,40,41,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,170,0,40,37,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,132,96,40,42,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,805,369,40,52,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Bright Trough,905,0,40,44,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Bright Trough,851,28,40,29,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Dim Trough,822,26,40,51,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Bright Trough,0,0,40,40,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Dim Trough,739,0,40,33,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,175,484,40,127,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,900,792,40,142,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Dim Trough,477,274,17,16,WSe2_1 to 5 ratio_SL333_No Wool_201108_1V_500x500_4_6_Z.jpg,514,514
Small Dim Trough,291,873,40,143,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,780,460,40,35,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Bright Trough,454,23,40,28,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Bright Trough,663,170,40,42,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Bright Trough,596,154,40,41,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Bright Trough,365,125,40,36,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Dim Trough,763,841,40,46,WSe2-SL445_211119_-1.4V_50x50_Z_039.jpg,1024,1024
Large Bright Peak,439,199,40,24,WSe2_SL358_201202_1V_500x500_53_6_Z.jpg,514,514
Large Bright Peak,207,317,40,21,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_7_Z.jpg,514,514
Large Bright Peak,463,165,40,24,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_2_Z.jpg,514,514
Large Bright Trough,555,378,40,27,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_39_1_Z.jpg,1026,1026
Large Bright Trough,544,977,40,23,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_39_1_Z.jpg,1026,1026
Large Dim Peak,534,345,40,35,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_39_1_Z.jpg,1026,1026
Large Dim Peak,513,333,40,31,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_39_1_Z.jpg,1026,1026
Small Bright Trough,212,185,28,25,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,346,175,27,22,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,323,614,41,36,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,758,196,41,41,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,50,818,41,27,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,1272,727,41,36,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,64,1695,41,47,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,862,1728,41,39,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,1548,1589,41,36,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,426,265,41,45,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,70,389,41,52,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,184,460,41,36,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,187,611,41,37,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,908,205,41,42,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,890,974,41,50,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Dim Trough,385,125,41,44,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,276,411,41,37,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,367,374,41,40,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,925,289,41,45,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,547,293,41,47,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,868,367,41,44,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,355,316,41,40,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,452,751,41,239,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,200,156,41,54,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Dim Trough,167,498,17,16,WSe2_1 to 5 ratio_SL333_No Wool_201108_1V_500x500_4_5_Z.jpg,514,514
Small Dim Trough,429,190,17,16,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_28_2_Z.jpg,514,514
Small Dim Trough,942,228,41,37,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,582,305,41,36,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Bright Trough,13,10,41,35,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Bright Trough,726,361,41,50,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Bright Trough,558,463,41,51,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Dim Trough,983,466,41,99,WSe2-SL445_211119_-1.4V_50x50_Z_062.jpg,1024,1024
Small Bright Trough,709,367,41,51,WSe2-SL445_211119_-1.4V_50x50_Z_063.jpg,1024,1024
Small Bright Trough,431,887,41,45,WSe2-SL445_211119_-1.4V_50x50_Z_068.jpg,1024,1024
Large Bright Peak,424,225,41,23,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_8_Z.jpg,514,514
Large Bright Peak,217,302,41,23,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_6_Z.jpg,514,514
Large Bright Peak,302,263,41,30,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_6_Z.jpg,514,514
Large Bright Peak,444,204,41,19,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_6_Z.jpg,514,514
Large Bright Peak,233,298,41,24,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_5_Z.jpg,514,514
Small Bright Trough,20,802,26,34,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,894,473,26,26,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,154,239,26,24,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,454,170,26,22,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,660,421,42,42,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,873,733,42,33,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,115,612,42,44,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Large Bright Peak,759,1307,42,46,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,672,1922,42,35,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,759,1690,42,33,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,1283,1605,42,35,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,1477,1845,42,28,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,396,191,42,61,WSe2-SL445_211118_-1.4V_20x20_Z_015.jpg,512,512
Small Dim Peak,168,81,42,36,WSe2-SL445_211118_-1.4V_30x30_Z_017.jpg,512,512
Small Bright Trough,390,814,42,50,WSe2-SL445_211118_-1.4V_50x50_Z_009.jpg,1024,1024
Small Bright Trough,851,26,42,37,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,161,526,42,42,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,161,474,42,37,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,863,339,42,37,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,577,358,42,33,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Dim Trough,604,6,42,38,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Dim Trough,982,0,42,47,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Bright Trough,571,186,42,44,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,349,957,42,33,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Dim Trough,177,163,42,42,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Dim Trough,671,367,42,36,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
Small Bright Trough,51,445,42,38,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,87,378,42,41,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,531,102,42,36,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,589,419,42,41,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,797,73,42,40,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,595,264,42,37,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,370,137,42,46,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Bright Trough,340,161,42,42,WSe2-SL445_211119_-1.4V_100x100_Z_037.jpg,1024,1024
Small Dim Trough,13,69,17,15,WSe2_1 to 5 ratio_SL333_No Wool_201108_1V_500x500_4_5_Z.jpg,514,514
Small Dim Trough,428,5,17,15,WSe2_1 to 5 ratio_SL333_No Wool_201108_1V_500x500_4_5_Z.jpg,514,514
Small Dim Trough,75,30,16,22,WSe2_1 to 5 ratio_SL333_No Wool_201108_1V_500x500_4_1_Z.jpg,514,514
Small Bright Trough,429,266,42,35,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Bright Trough,248,259,42,32,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Bright Trough,781,219,42,36,WSe2-SL445_211119_-1.4V_100x100_Z_038.jpg,1024,1024
Small Dim Trough,982,1,42,44,WSe2-SL445_211119_-1.4V_50x50_Z_065.jpg,1024,1024
Large Bright Peak,428,208,42,31,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_7_Z.jpg,514,514
Large Bright Peak,229,286,42,26,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_4_Z.jpg,514,514
Large Bright Trough,21,695,42,33,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_39_1_Z.jpg,1026,1026
Large Dim Peak,273,683,42,33,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_39_1_Z.jpg,1026,1026
Large Dim Peak,694,143,42,29,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_39_1_Z.jpg,1026,1026
Large Dim Peak,928,28,42,31,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_39_1_Z.jpg,1026,1026
Small Bright Trough,1519,809,43,42,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,1892,608,43,41,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,50,346,43,40,WSe2-SL445_211118_-1.4V_30x30_Z_017.jpg,512,512
Large Bright Peak,300,264,43,28,WSe2_SL358_201202_1V_500x500_53_6_Z.jpg,514,514
Large Bright Peak,25,153,43,23,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_6_Z.jpg,514,514
Large Bright Peak,240,269,43,23,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_2_Z.jpg,514,514
Large Bright Peak,214,463,43,29,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_2_Z.jpg,514,514
Large Bright Peak,346,189,43,25,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_1_Z.jpg,514,514
Large Bright Peak,239,422,43,23,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_53_1_Z.jpg,514,514
Large Dim Peak,129,490,43,24,WSe2_1 to 100 ratio_SL358_No Wool_201202_1V_500x500_28_2_Z.jpg,514,514
Small Bright Trough,852,196,25,28,WSe2-SL445_211118_-1.4V_100x100_Z_031.jpg,1024,1024
Small Bright Trough,116,919,44,27,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,654,646,44,38,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Small Bright Trough,384,169,44,41,WSe2-SL445_211118_-1.4V_100x100_Z_032.jpg,1024,1024
Large Bright Peak,753,1414,44,47,WSe2-SL445_211118_-1.4V_200x200_Z_016.jpg,2048,2048
Small Bright Trough,154,410,44,49,WSe2-SL445_211118_-1.4V_30x30_Z_018.jpg,512,512
Small Dim Peak,468,424,44,49,WSe2-SL445_211118_-1.4V_30x30_Z_018.jpg,512,512
Small Bright Trough,524,316,44,36,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,666,84,44,41,WSe2-SL445_211119_-1.4V_100x100_Z_033.jpg,1024,1024
Small Bright Trough,481,225,44,41,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,852,237,44,37,WSe2-SL445_211119_-1.4V_100x100_Z_034.jpg,1024,1024
Small Bright Trough,732,146,44,47,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Dim Trough,67,164,44,65,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Bright Trough,206,14,44,44,WSe2-SL445_211119_-1.4V_100x100_Z_035.jpg,1024,1024
Small Dim Trough,360,0,44,33,WSe2-SL445_211119_-1.4V_100x100_Z_036.jpg,1024,1024
